Histoire des persécutions religieuses en Espagne : juifs, mores, protestants, par E. La Rigaudière | Gallica	1
Esther (Poésie) par une Bretonne... | Gallica	1
Oeuvres complètes du poète anonyme de la Pologne [Z. Krasiński].  2me série / trad. [du polonais] publ. par Ladislas Mickiéwicz | Gallica	1
Iermola : histoire polonaise / [par J. I. Kraszewski] ; traduite par Étienne Marcel | Gallica	1
Catalogue de marbres... qui composaient l'atelier de feu Paul Gayrard,... / [expert] Francis Petit | Gallica	1
Les Zouaves de la mort, épisode de l'insurrection polonaise de 1863, par Henri Augu | Gallica	1
Le Juif-Errant, poème allemand [par Schubart] traduit en vers français, suivi du Prodige accompagnant la mort de Madame Elisabeth de France | Gallica	1
La muse plébéienne. Volume 1 / par Joseph Lavergne ; avec une préface, par Alexandre Guérin | Gallica	1
Correspondances de personnages antédiluviens : à propos du bal du 4 février 1865 / [par A. Dousseau] | Gallica	1
Histoire de l'imagerie populaire / par Champfleury | Gallica	1
Liberté pour tous. Entre Paris et Lyon, revue de l'année 1869, en 12 tableaux et 65 couplets, par Louis Debelfort,... | Gallica	1
Les Musulmans ! Massacre des chrétiens de Syrie. [Signé : A.-P. Georget.] | Gallica	1
Non praevalebunt ! par le R. P. Ch. Clair,... | Gallica	1
Notice sur la vie et les travaux de l'abbé Jean Labouderie, membre... de la Société des antiquaires de France, lue à la séance du 19 novembre 1850, par M. Gilbert,... | Gallica	1
Passant en Alsace, lettres critiques et fantaisistes / Edward Moriac | Gallica	1
Les facteurs des postes / [signé : E. G.] | Gallica	1
Copies et esquisses par M. Alexandre Colin... / [expert] F. Martin | Gallica	1
La Grande complainte de Fontainebleau par une société de savants et de poètes. [Signé : Amédée Métivié.] | Gallica	1
Histoire du journal en France : 1631-1853 (2e éd. entièrement ref. et augm. de plus du double) / par Eugène Hatin | Gallica	1
Légendes pour les enfants / arrangées par Paul Boiteau ; et illustrées par Bertall | Gallica	1
Notice sur l'église de St-Pierre-le-Guillard de Bourges / [signé : H. Rochereau] | Gallica	1
Les Marrons de la Jamaïque, par le capitaine Mayne-Reid... | Gallica	1
Zita la bohémienne | Gallica	1
Études shakspeariennes. 1re série, Don Garci-Fernandez, Xe siècle / W. Bruno | Gallica	1
Les hirondelles : poésies allemandes / de Louis Wihl ; traduites en français, avec un Essai sur la littérature juive par Pierre Mercier | Gallica	1
Essai historique et critique sur l'école juive d'Alexandrie / par l'abbé F. Joseph Biet,... | Gallica	1
La soeur Gertrude / [signé : J. C.] | Gallica	1
Chants et chansons de Pourceaugnac II. [Signé : É. de Fontaubert.] | Gallica	1
L'immortalité de l'âme chez les Juifs / par le Dr G. Brecher,... ; trad. de l'allemand et précédé d'une introd. par Isidore Cahen ; [préf. par Albert Cohn] | Gallica	1
Petits poëmes, par Édouard Grenier | Gallica	1
Catalogue de tableaux et dessins anciens et modernes... dont la vente... [aura lieu] après décès de M. Dittmer,... / [expert] Dhios | Gallica	1
Les juifs de la Bohème / par Léopold Kompert ; traduit de l'allemand par Daniel Stauben | Gallica	1
Des doctrines religieuses des Juifs pendant les deux siècles antérieurs à l'ère chrétienne (2e édition revue et augmentée) / par Michel Nicolas | Gallica	1
M. Renan et Arthur Schopenhauer : essai de critique / par Alexandre de Balche | Gallica	1
Critique du Juif-errant : Roqueplan embêté par Jules Janin | Gallica	1
Les Mémoires d'un billet de banque, par M. G. de Parseval Deschênes | Gallica	1
Le Grand Dévot à Saint Gens, poème provençal, par Augustin Boudin, avec une notice sur saint Gens et sur sa fête votive | Gallica	1
Le Juif, le judaïsme et la judaïsation des peuples chrétiens / par le chevalier Gougenot Des Mousseaux,... | Gallica	1
Notice sur Abou-Iousouf Hasdaï Ibn-Schaprout, médecin juif du dixième siècle, ministre des khalifes omeyyades d'Espagne 'Abd-al-Rahman III et Al-Hakem II, et promoteur de la littérature juive en Europe / par Philoxène Luzzatto,... | Gallica	1
Les Héroïnes, nouvelles polonaises, par J. Vilbort | Gallica	1
Catalogue d'une collection d'environ 50 tableaux anciens et de quelques-uns modernes... Vente 19 mars 1852... / [expert] Febvre | Gallica	1
Histoire de la peinture sur verre d'après ses monuments en France / par Ferdinand de Lasteyrie | Gallica	1
Catalogue d'une réunion d'esquisses et copies exécutées par M. A. Colin... / [expert] Vignères | Gallica	1
Vers à l'occasion du baptême du prince impérial de France / par M. Besnard,... | Gallica	1
Lettres de quelques juifs portugais, allemands et polonais, à M. de Voltaire,... ; suivi des Mémoires sur la fertilité de la Judée. Tome 1 / par M. l'abbé Guénée | Gallica	1
Choix de légendes populaires (série A-C). T. 2, série B | Gallica	1
Le Chevalier Robert. Tome 1 / par Charles Didier | Gallica	1
Contes allemand / imités de Hebel et de Karl Simrock ; par N. Martin | Gallica	1
Catalogue de planches gravées..., estampes... par suite de cessation de commerce de M. P.... / [expert] Vignères | Gallica	1
L'Église, Napoléon III et l'Europe, par M. de Cacheleu,... | Gallica	1
La France victorieuse, ou La foi et la logique du charbonnier ; par un Auvergnat | Gallica	1
Etudes philosophiques sur le christianisme. T. 1 / par Auguste Nicolas,... | Gallica	1
Les Juifs algériens, leur passé, leur présent, leur avenir juridique, leur naturalisation collective, par C. Frégier,... | Gallica	1
Notice de tableaux anciens et modernes, bons dessins... par suite du décès de M. D*** / [expert] Dhios | Gallica	1
L'An mil, par M. Eugène Mordret | Gallica	1
Les figures du temps, notices biographiques / photographies de Pierre Petit... | Gallica	1
Quelques mots sur la nécessité de soumettre tous les habitants de l'Algérie à la loi française, par Ch. Gillotte,... | Gallica	1
Athalie et Esther, avec les choeurs. Nouvelle édition, publiée par Ad. Rion | Gallica	1
Safia ou la décadence de Venise / par M. Roger de Beauvoir | Gallica	1
